Tweet,Target,Stance
'll bet heroin users drank milk children. make gateway drug. type nonsense around last 50 years. 's never right never despite many times 's repeated rich touch old doctors contributed problem first place. problem cannabis,a gateway drug,AGAINST
fact marijuana vastly less harmful alcohol tobacco completely ignored. guy serious health would call alcohol prohibition. alcohol okay. 's drug choice white men. wants live country less harmful options alcohol illegal laws enforced judges prosecutors drink martinis celebrate. love guy,a gateway drug,AGAINST
fact marijuana vastly less harmful alcohol tobacco completely ignored. guy serious health would call alcohol prohibition. alcohol okay. 's drug choice white men. wants live country less harmful options alcohol illegal laws enforced judges prosecutors drink martinis celebrate. love guy,a gateway drug,AGAINST
fact marijuana vastly less harmful alcohol tobacco completely ignored. guy serious health would call alcohol prohibition. alcohol okay. 's drug choice white men. wants live country less harmful options alcohol illegal laws enforced judges prosecutors drink martinis celebrate. love guy,a gateway drug,NEUTRAL
fact marijuana vastly less harmful alcohol tobacco completely ignored. guy serious health would call alcohol prohibition. alcohol okay. 's drug choice white men. wants live country less harmful options alcohol illegal laws enforced judges prosecutors drink martinis celebrate. love guy,a gateway drug,NEUTRAL
come surprise vast majority heroin users used marijuana many drugs long used heroin using heroin. come surprise vast majority heroin users used milk many dairy products long used heroin using heroin. therefore milk dairy products gateway drug heroin banned,a gateway drug,NEUTRAL
come surprise vast majority heroin users used marijuana many drugs long used heroin using heroin. come surprise vast majority heroin users used milk many dairy products long used heroin using heroin. therefore milk dairy products gateway drug heroin banned,a gateway drug,NEUTRAL
come surprise vast majority heroin users used marijuana many drugs long used heroin using heroin. come surprise vast majority heroin users used milk many dairy products long used heroin using heroin. therefore milk dairy products gateway drug heroin banned,a gateway drug,NEUTRAL
come surprise vast majority heroin users used marijuana many drugs long used heroin using heroin. come surprise vast majority heroin users used milk many dairy products long used heroin using heroin. therefore milk dairy products gateway drug heroin banned,a gateway drug,FAVOR
'd like call marijuana gateway drug 'll include tobacco alcohol .... also indicators. n't lets focus attention solving real problems. country n't marijuana problem 's correlation people addicted harder drugs like alcohol painkillers also smoke pot n't make pot cause. time energy resources let 's work drugs know dangerous lets work general education addiction. diverting attention energies epidemic level heroin use example teaching addiction generally instead focus marijuana specifically worse pointless cost lives,a gateway drug,AGAINST
come surprise vast majority heroin users used marijuana many drugs long used heroin using heroin. come surprise vast majority heroin users used milk many dairy products long used heroin using heroin. therefore milk dairy products gateway drug heroin banned,a gateway drug,FAVOR
yes. thank. except develop substance dependency marijuana regulation generate revenue support drug treatment need want. 's reactive approach. resources need go treatment. also prior education. fact people recognize alcohol far dangerous drug marijuana proof 'd ever need making rules without even basic understanding science sociology addiction,a gateway drug,AGAINST
yes. thank. except develop substance dependency marijuana regulation generate revenue support drug treatment need want. 's reactive approach. resources need go treatment. also prior education. fact people recognize alcohol far dangerous drug marijuana proof 'd ever need making rules without even basic understanding science sociology addiction,a gateway drug,AGAINST
yes. thank. except develop substance dependency marijuana regulation generate revenue support drug treatment need want. 's reactive approach. resources need go treatment. also prior education. fact people recognize alcohol far dangerous drug marijuana proof 'd ever need making rules without even basic understanding science sociology addiction,a gateway drug,AGAINST
yes. thank. except develop substance dependency marijuana regulation generate revenue support drug treatment need want. 's reactive approach. resources need go treatment. also prior education. fact people recognize alcohol far dangerous drug marijuana proof 'd ever need making rules without even basic understanding science sociology addiction,a gateway drug,AGAINST
yes. thank. except develop substance dependency marijuana regulation generate revenue support drug treatment need want. 's reactive approach. resources need go treatment. also prior education. fact people recognize alcohol far dangerous drug marijuana proof 'd ever need making rules without even basic understanding science sociology addiction,a gateway drug,AGAINST
wonder ever occurs gateway camp extent marijuana gateway drug treat marijuana far harmful actually. remember growing warnings terrible things would happen used drugs. heroin cocaine marijuana lumped together. 've never tried cocaine heroin school counselors convinced like marijuana might. addiction scourge even pot addiction 's nowhere near harmful scourge mass incarceration,a gateway drug,AGAINST
wonder ever occurs gateway camp extent marijuana gateway drug treat marijuana far harmful actually. remember growing warnings terrible things would happen used drugs. heroin cocaine marijuana lumped together. 've never tried cocaine heroin school counselors convinced like marijuana might. addiction scourge even pot addiction 's nowhere near harmful scourge mass incarceration,a gateway drug,AGAINST
wonder ever occurs gateway camp extent marijuana gateway drug treat marijuana far harmful actually. remember growing warnings terrible things would happen used drugs. heroin cocaine marijuana lumped together. 've never tried cocaine heroin school counselors convinced like marijuana might. addiction scourge even pot addiction 's nowhere near harmful scourge mass incarceration,a gateway drug,NEUTRAL
wonder ever occurs gateway camp extent marijuana gateway drug treat marijuana far harmful actually. remember growing warnings terrible things would happen used drugs. heroin cocaine marijuana lumped together. 've never tried cocaine heroin school counselors convinced like marijuana might. addiction scourge even pot addiction 's nowhere near harmful scourge mass incarceration,a gateway drug,NEUTRAL
yes. thank. except develop substance dependency marijuana regulation generate revenue support drug treatment need want. 's reactive approach. resources need go treatment. also prior education. fact people recognize alcohol far dangerous drug marijuana proof 'd ever need making rules without even basic understanding science sociology addiction,a gateway drug,AGAINST
establishing third legal drug along tobacco alcohol increase drug abuse including expanding opioid epidemic. well problem legalizing marijuana make three legal drugs ... n't make tobacco illegal alcohol. drugs vastly deaths attributed marijuana ever. hate scare tactics,a gateway drug,AGAINST
doofus real. one explain logical fallacy confusing correlation causation. freshman students dismantle laughably flawed reasoning ... fact may borrow article new students logic course practice,a gateway drug,AGAINST
marijuana gateway drug alcohol milk matter. addiction disorder comes many forms mental disorder requires attention vice. n't wasted enough time money lives learn lesson,a gateway drug,AGAINST
marijuana use positively correlated alcohol use cigarette use ... inference statement thus cigarettes beer gateway drugs marijuana use. next. would campfire mowing lawn hot afternoon gateway activities beer. logic plausible. position based correlation relative rates consumption causality,a gateway drug,NEUTRAL
marijuana use positively correlated alcohol use cigarette use ... inference statement thus cigarettes beer gateway drugs marijuana use. next. would campfire mowing lawn hot afternoon gateway activities beer. logic plausible. position based correlation relative rates consumption causality,a gateway drug,NEUTRAL
marijuana use positively correlated alcohol use cigarette use ... inference statement thus cigarettes beer gateway drugs marijuana use. next. would campfire mowing lawn hot afternoon gateway activities beer. logic plausible. position based correlation relative rates consumption causality,a gateway drug,NEUTRAL
two main reasons people switch cannabis pharmaceuticals drugs alcohol less side effects less withdrawal 41 state use cannabis substitute alcohol 36.1 use cannabis substitute illicit substances 67.8 use cannabis substitute prescription drugs. three main reasons cited cannabis related substitution less withdrawal 67.7 fewer side effects 60.4 better symptom management suggesting many patients may already identified cannabis effective potentially safer adjunct alternative prescription drug regimen. lucas et al. cannabis substitute alcohol drugs dispensary based survey substitution effect canadian medical cannabis patients. addiction research theory. 2013,a gateway drug,AGAINST
two main reasons people switch cannabis pharmaceuticals drugs alcohol less side effects less withdrawal 41 state use cannabis substitute alcohol 36.1 use cannabis substitute illicit substances 67.8 use cannabis substitute prescription drugs. three main reasons cited cannabis related substitution less withdrawal 67.7 fewer side effects 60.4 better symptom management suggesting many patients may already identified cannabis effective potentially safer adjunct alternative prescription drug regimen. lucas et al. cannabis substitute alcohol drugs dispensary based survey substitution effect canadian medical cannabis patients. addiction research theory. 2013,a gateway drug,AGAINST
two main reasons people switch cannabis pharmaceuticals drugs alcohol less side effects less withdrawal 41 state use cannabis substitute alcohol 36.1 use cannabis substitute illicit substances 67.8 use cannabis substitute prescription drugs. three main reasons cited cannabis related substitution less withdrawal 67.7 fewer side effects 60.4 better symptom management suggesting many patients may already identified cannabis effective potentially safer adjunct alternative prescription drug regimen. lucas et al. cannabis substitute alcohol drugs dispensary based survey substitution effect canadian medical cannabis patients. addiction research theory. 2013,a gateway drug,NEUTRAL
two main reasons people switch cannabis pharmaceuticals drugs alcohol less side effects less withdrawal 41 state use cannabis substitute alcohol 36.1 use cannabis substitute illicit substances 67.8 use cannabis substitute prescription drugs. three main reasons cited cannabis related substitution less withdrawal 67.7 fewer side effects 60.4 better symptom management suggesting many patients may already identified cannabis effective potentially safer adjunct alternative prescription drug regimen. lucas et al. cannabis substitute alcohol drugs dispensary based survey substitution effect canadian medical cannabis patients. addiction research theory. 2013,a gateway drug,NEUTRAL
wonder ever occurs gateway camp extent marijuana gateway drug treat marijuana far harmful actually. remember growing warnings terrible things would happen used drugs. heroin cocaine marijuana lumped together. 've never tried cocaine heroin school counselors convinced like marijuana might. addiction scourge even pot addiction 's nowhere near harmful scourge mass incarceration,a gateway drug,FAVOR
another issue prescribing monitoring opioid drugs. shown gateway many people serious addiction. marijuana gateway tens millions americans would suffering much severe consequences,a gateway drug,NEUTRAL
another issue prescribing monitoring opioid drugs. shown gateway many people serious addiction. marijuana gateway tens millions americans would suffering much severe consequences,a gateway drug,NEUTRAL
establishing third legal drug along tobacco alcohol increase drug abuse including expanding opioid epidemic. well problem legalizing marijuana make three legal drugs ... n't make tobacco illegal alcohol. drugs vastly deaths attributed marijuana ever. hate scare tactics,a gateway drug,AGAINST
another issue prescribing monitoring opioid drugs. shown gateway many people serious addiction. marijuana gateway tens millions americans would suffering much severe consequences,a gateway drug,NEUTRAL
cognitive bias displayed mr. dupont disappointing one know better. focusing drug context oversimplifies issue. drug war actively discourage marijuana well drugs caused much harm benefit. corrupted police forces brutalized neighborhoods. portugal decriminalized drugs addiction rates gone way. gateway effect marijuana dealers criminals access criminal enterprises. change law put unaccountable criminals business. conflate childhood exposure decriminalization backward. long criminals dealers gateway dangerous drugs remain accessible age groups,a gateway drug,AGAINST
discussions like largely moot. early states recreational market surfaced working solve various relatively minor social consequences full legalization nationally social acceptance fully legalized marijuana increasing annually. liberal trends past several decades outcome clear eventual full legalization states. drag federal drug banking policy sustained conservative congressional sentiment. another decade laissez aller executive orders democratic administration make clear everyone little fear marijuana psychotropic -- problem marijuana illegal product eliminated,a gateway drug,AGAINST
discussions like largely moot. early states recreational market surfaced working solve various relatively minor social consequences full legalization nationally social acceptance fully legalized marijuana increasing annually. liberal trends past several decades outcome clear eventual full legalization states. drag federal drug banking policy sustained conservative congressional sentiment. another decade laissez aller executive orders democratic administration make clear everyone little fear marijuana psychotropic -- problem marijuana illegal product eliminated,a gateway drug,AGAINST
discussions like largely moot. early states recreational market surfaced working solve various relatively minor social consequences full legalization nationally social acceptance fully legalized marijuana increasing annually. liberal trends past several decades outcome clear eventual full legalization states. drag federal drug banking policy sustained conservative congressional sentiment. another decade laissez aller executive orders democratic administration make clear everyone little fear marijuana psychotropic -- problem marijuana illegal product eliminated,a gateway drug,AGAINST
discussions like largely moot. early states recreational market surfaced working solve various relatively minor social consequences full legalization nationally social acceptance fully legalized marijuana increasing annually. liberal trends past several decades outcome clear eventual full legalization states. drag federal drug banking policy sustained conservative congressional sentiment. another decade laissez aller executive orders democratic administration make clear everyone little fear marijuana psychotropic -- problem marijuana illegal product eliminated,a gateway drug,AGAINST
discussions like largely moot. early states recreational market surfaced working solve various relatively minor social consequences full legalization nationally social acceptance fully legalized marijuana increasing annually. liberal trends past several decades outcome clear eventual full legalization states. drag federal drug banking policy sustained conservative congressional sentiment. another decade laissez aller executive orders democratic administration make clear everyone little fear marijuana psychotropic -- problem marijuana illegal product eliminated,a gateway drug,AGAINST
du pont 's statements pure poppycock. causation correlation fact people buy marijuana dealer -- also sells drugs. genetic disposition correlation. guy get new york times panel,a gateway drug,NEUTRAL
du pont 's statements pure poppycock. causation correlation fact people buy marijuana dealer -- also sells drugs. genetic disposition correlation. guy get new york times panel,a gateway drug,NEUTRAL
du pont 's statements pure poppycock. causation correlation fact people buy marijuana dealer -- also sells drugs. genetic disposition correlation. guy get new york times panel,a gateway drug,AGAINST
people stupid. know difference something illegal wrong something illegal legislature state declared illegal. things illegal opportunity police arresting people especially racial minorities poor. dr. dupont know marijuana addictive. upton sinclair said difficult get man understand something salary depends upon understanding,a gateway drug,FAVOR
du pont 's statements pure poppycock. causation correlation fact people buy marijuana dealer -- also sells drugs. genetic disposition correlation. guy get new york times panel,a gateway drug,AGAINST
marijuana use positively correlated alcohol use cigarette use ... inference statement thus cigarettes beer gateway drugs marijuana use. next. would campfire mowing lawn hot afternoon gateway activities beer. logic plausible. position based correlation relative rates consumption causality,a gateway drug,NEUTRAL
marijuana gateway drug alcohol milk matter. addiction disorder comes many forms mental disorder requires attention vice. n't wasted enough time money lives learn lesson,a gateway drug,FAVOR
marijuana gateway drug alcohol milk matter. addiction disorder comes many forms mental disorder requires attention vice. n't wasted enough time money lives learn lesson,a gateway drug,FAVOR
vast majority heroin users first used coffee tobacco alcohol guess gateway drugs. maybe sugar first gateway drug. much nonsense written marijuana leading addiction harder dangerous drugs like alcohol,a gateway drug,NEUTRAL
cognitive bias displayed mr. dupont disappointing one know better. focusing drug context oversimplifies issue. drug war actively discourage marijuana well drugs caused much harm benefit. corrupted police forces brutalized neighborhoods. portugal decriminalized drugs addiction rates gone way. gateway effect marijuana dealers criminals access criminal enterprises. change law put unaccountable criminals business. conflate childhood exposure decriminalization backward. long criminals dealers gateway dangerous drugs remain accessible age groups,a gateway drug,NEUTRAL
cognitive bias displayed mr. dupont disappointing one know better. focusing drug context oversimplifies issue. drug war actively discourage marijuana well drugs caused much harm benefit. corrupted police forces brutalized neighborhoods. portugal decriminalized drugs addiction rates gone way. gateway effect marijuana dealers criminals access criminal enterprises. change law put unaccountable criminals business. conflate childhood exposure decriminalization backward. long criminals dealers gateway dangerous drugs remain accessible age groups,a gateway drug,AGAINST
70 smoke pot using vaporizer joint pain feel good. tolerance. withdrawal. chance lethal seizures cold turkey cessation use. mj addictive never killed anyone overdose. opiates kill 16 20 k people year. deaths counter nsaids like aspirin high one ever bled mj. would reasonable person even make comparison mj opiates equivalency. alcohol addictive lethal intoxicant narcotics benzos even crack. football player suspended mj detected body know 'm world full crazy people. rime reason,a gateway drug,AGAINST
70 smoke pot using vaporizer joint pain feel good. tolerance. withdrawal. chance lethal seizures cold turkey cessation use. mj addictive never killed anyone overdose. opiates kill 16 20 k people year. deaths counter nsaids like aspirin high one ever bled mj. would reasonable person even make comparison mj opiates equivalency. alcohol addictive lethal intoxicant narcotics benzos even crack. football player suspended mj detected body know 'm world full crazy people. rime reason,a gateway drug,AGAINST
cognitive bias displayed mr. dupont disappointing one know better. focusing drug context oversimplifies issue. drug war actively discourage marijuana well drugs caused much harm benefit. corrupted police forces brutalized neighborhoods. portugal decriminalized drugs addiction rates gone way. gateway effect marijuana dealers criminals access criminal enterprises. change law put unaccountable criminals business. conflate childhood exposure decriminalization backward. long criminals dealers gateway dangerous drugs remain accessible age groups,a gateway drug,NEUTRAL
70 smoke pot using vaporizer joint pain feel good. tolerance. withdrawal. chance lethal seizures cold turkey cessation use. mj addictive never killed anyone overdose. opiates kill 16 20 k people year. deaths counter nsaids like aspirin high one ever bled mj. would reasonable person even make comparison mj opiates equivalency. alcohol addictive lethal intoxicant narcotics benzos even crack. football player suspended mj detected body know 'm world full crazy people. rime reason,a gateway drug,AGAINST
70 smoke pot using vaporizer joint pain feel good. tolerance. withdrawal. chance lethal seizures cold turkey cessation use. mj addictive never killed anyone overdose. opiates kill 16 20 k people year. deaths counter nsaids like aspirin high one ever bled mj. would reasonable person even make comparison mj opiates equivalency. alcohol addictive lethal intoxicant narcotics benzos even crack. football player suspended mj detected body know 'm world full crazy people. rime reason,a gateway drug,AGAINST
70 smoke pot using vaporizer joint pain feel good. tolerance. withdrawal. chance lethal seizures cold turkey cessation use. mj addictive never killed anyone overdose. opiates kill 16 20 k people year. deaths counter nsaids like aspirin high one ever bled mj. would reasonable person even make comparison mj opiates equivalency. alcohol addictive lethal intoxicant narcotics benzos even crack. football player suspended mj detected body know 'm world full crazy people. rime reason,a gateway drug,AGAINST
crybaby vaunting dumb old tired inaccurate arguments kept war drugs wrecking american lives five decades. one actual architects entire monstrosity first place still flagging towel rising seas populist demand,a gateway drug,FAVOR
exactly right target. believe view become prevalent go along. particular mj 's viable substitute opioid use treat pain probably become well known received blessing. table turning right. let 's see plays,a gateway drug,FAVOR
exactly right target. believe view become prevalent go along. particular mj 's viable substitute opioid use treat pain probably become well known received blessing. table turning right. let 's see plays,a gateway drug,FAVOR
pot may historically correlated increased illegal drug use. perhaps deciding factor n't marajuana illegal activity 've done one thing illegal 's easy. legalizing longer gateway illegal activity,a gateway drug,FAVOR
perhaps look legal drugs proceed marijuana use like tobacco nicotine alcohol. perhaps looks current new opiate addicts get starts opiates. would friendly local physician pain clinics. role pot gateway drug little statistical evidence criminalization marijuana terrible social effects youth minority populations. perhaps research social effects marijuana illegal sentencing guidelines based marijuana. believe much current addictive disorders profit power driven,a gateway drug,FAVOR
marijuana gateway drug frequent use pizza delivery steady consumption fritos ben jerry 's junk food. 's. smoked fair amount weed early 20 's desire naturally tapered became involved professional pursuits. 'm retired probably would n't buy even could pick produce section local grocery store. frequent use pizza delivery fritos ben jerry's ... n't need help gaining weight sitting around rear end thank. want know 's gateway drug opioid abuse. combination poverty hopelessness lack education,a gateway drug,NEUTRAL
marijuana gateway drug frequent use pizza delivery steady consumption fritos ben jerry 's junk food. 's. smoked fair amount weed early 20 's desire naturally tapered became involved professional pursuits. 'm retired probably would n't buy even could pick produce section local grocery store. frequent use pizza delivery fritos ben jerry's ... n't need help gaining weight sitting around rear end thank. want know 's gateway drug opioid abuse. combination poverty hopelessness lack education,a gateway drug,NEUTRAL
marijuana gateway drug frequent use pizza delivery steady consumption fritos ben jerry 's junk food. 's. smoked fair amount weed early 20 's desire naturally tapered became involved professional pursuits. 'm retired probably would n't buy even could pick produce section local grocery store. frequent use pizza delivery fritos ben jerry's ... n't need help gaining weight sitting around rear end thank. want know 's gateway drug opioid abuse. combination poverty hopelessness lack education,a gateway drug,NEUTRAL
marijuana gateway drug frequent use pizza delivery steady consumption fritos ben jerry 's junk food. 's. smoked fair amount weed early 20 's desire naturally tapered became involved professional pursuits. 'm retired probably would n't buy even could pick produce section local grocery store. frequent use pizza delivery fritos ben jerry's ... n't need help gaining weight sitting around rear end thank. want know 's gateway drug opioid abuse. combination poverty hopelessness lack education,a gateway drug,NEUTRAL
increase heroin use nothing marijuana. irresponsible even suggest. increase use caused prescription drug oxycodone. took dirty drug heroin made clean pill. perfect storm young population already love pills. oxycodone black market going 20 60 dollars depending strength. lead cash strapped youth seek methods smoking make go. eventually figure smoking oxycodone smoking heroin identical heroin lot cheaper. may go shooting assuming survive smoking stage. guess fact mds pharmaceutical industry blame might hard another doctor accept blame marijuana always worked past,a gateway drug,FAVOR
real gateway drugs prescribed doctors. dangerous seeing fallout increased heroin addiction overdose death. marijuana like alcohol used frequently used times need sober like work operating vehicle. children definitely partake. alcohol dangerous drug. even though majority citizens abuse alcohol among us simply drink responsibly. use marijuana responsibly either n't think policy written abuse substance. effective policy,a gateway drug,NEUTRAL
real gateway drugs prescribed doctors. dangerous seeing fallout increased heroin addiction overdose death. marijuana like alcohol used frequently used times need sober like work operating vehicle. children definitely partake. alcohol dangerous drug. even though majority citizens abuse alcohol among us simply drink responsibly. use marijuana responsibly either n't think policy written abuse substance. effective policy,a gateway drug,NEUTRAL
real gateway drugs prescribed doctors. dangerous seeing fallout increased heroin addiction overdose death. marijuana like alcohol used frequently used times need sober like work operating vehicle. children definitely partake. alcohol dangerous drug. even though majority citizens abuse alcohol among us simply drink responsibly. use marijuana responsibly either n't think policy written abuse substance. effective policy,a gateway drug,NEUTRAL
vast majority heroin users first used coffee tobacco alcohol guess gateway drugs. maybe sugar first gateway drug. much nonsense written marijuana leading addiction harder dangerous drugs like alcohol,a gateway drug,AGAINST
vast majority heroin users first used coffee tobacco alcohol guess gateway drugs. maybe sugar first gateway drug. much nonsense written marijuana leading addiction harder dangerous drugs like alcohol,a gateway drug,AGAINST
vast majority heroin users first used coffee tobacco alcohol guess gateway drugs. maybe sugar first gateway drug. much nonsense written marijuana leading addiction harder dangerous drugs like alcohol,a gateway drug,NEUTRAL
whole issue gateway drugs complex one. yes true many heroin users started marijuana marijuana users n't ever go heroin. 's also worth noting users prescription opioids nonmedical reasons n't end using heroin although many heroin users used drugs. evidence patients prescribed opioids legitimate pain complaints go use heroin despite many news stories suggesting common occurrence,a gateway drug,FAVOR
yes. thank. except develop substance dependency marijuana regulation generate revenue support drug treatment need want. 's reactive approach. resources need go treatment. also prior education. fact people recognize alcohol far dangerous drug marijuana proof 'd ever need making rules without even basic understanding science sociology addiction,a gateway drug,FAVOR
70 smoke pot using vaporizer joint pain feel good. tolerance. withdrawal. chance lethal seizures cold turkey cessation use. mj addictive never killed anyone overdose. opiates kill 16 20 k people year. deaths counter nsaids like aspirin high one ever bled mj. would reasonable person even make comparison mj opiates equivalency. alcohol addictive lethal intoxicant narcotics benzos even crack. football player suspended mj detected body know 'm world full crazy people. rime reason,a gateway drug,AGAINST
classic bayesian inference error. b equivalent b a.. worked johnny cochran oj simpson trial correctly argued percentage verified wife beaters go murder wives small also ignored fact percentage verified wife beaters whose wives murdered guilty approaches 100,a gateway drug,NEUTRAL
vast majority heroin users started prescription drugs never meant used maintenance drugs first place .. 're still dumb debate 2016 .. statistical gerrymandering ... one falls anymore,a gateway drug,NEUTRAL
smoked martijuana adult life never desire try another drug. drink smoke cigarettes. none people know one smoke joint inclination toward using harder drugs. 've never tried pot brownies perhaps 'd like better smoking good lungs. sense people use hard drugs predisposed use pushed along toking pipe mary jane. feel strongly commentaries written people positions affecting laws mislead turn much harm good,a gateway drug,FAVOR
smoked martijuana adult life never desire try another drug. drink smoke cigarettes. none people know one smoke joint inclination toward using harder drugs. 've never tried pot brownies perhaps 'd like better smoking good lungs. sense people use hard drugs predisposed use pushed along toking pipe mary jane. feel strongly commentaries written people positions affecting laws mislead turn much harm good,a gateway drug,FAVOR
vast majority heroin users started prescription drugs never meant used maintenance drugs first place .. 're still dumb debate 2016 .. statistical gerrymandering ... one falls anymore,a gateway drug,NEUTRAL
vast majority heroin users started prescription drugs never meant used maintenance drugs first place .. 're still dumb debate 2016 .. statistical gerrymandering ... one falls anymore,a gateway drug,NEUTRAL
classic bayesian inference error. b equivalent b a.. worked johnny cochran oj simpson trial correctly argued percentage verified wife beaters go murder wives small also ignored fact percentage verified wife beaters whose wives murdered guilty approaches 100,a gateway drug,FAVOR
classic bayesian inference error. b equivalent b a.. worked johnny cochran oj simpson trial correctly argued percentage verified wife beaters go murder wives small also ignored fact percentage verified wife beaters whose wives murdered guilty approaches 100,a gateway drug,AGAINST
cannabis used middle east time hebrew prophets. phoenician shipwreck dating 1400 bc found eastern mediterranean cargo olive oil cannabis amphoras. phoenicians traded close neighbors hebrews says bible king hiram tyre traded king solomon cedars temple jerusalem. phoenicians hebrews. far fetched assume prophets may used cannabis gain insights help connect god. following logic good christian consume cannabis thus become closer god,a gateway drug,AGAINST
vast majority heroin users started prescription drugs never meant used maintenance drugs first place .. 're still dumb debate 2016 .. statistical gerrymandering ... one falls anymore,a gateway drug,NEUTRAL
vast majority heroin users started prescription drugs never meant used maintenance drugs first place .. 're still dumb debate 2016 .. statistical gerrymandering ... one falls anymore,a gateway drug,AGAINST
classic bayesian inference error. b equivalent b a.. worked johnny cochran oj simpson trial correctly argued percentage verified wife beaters go murder wives small also ignored fact percentage verified wife beaters whose wives murdered guilty approaches 100,a gateway drug,NEUTRAL
classic bayesian inference error. b equivalent b a.. worked johnny cochran oj simpson trial correctly argued percentage verified wife beaters go murder wives small also ignored fact percentage verified wife beaters whose wives murdered guilty approaches 100,a gateway drug,FAVOR
classic bayesian inference error. b equivalent b a.. worked johnny cochran oj simpson trial correctly argued percentage verified wife beaters go murder wives small also ignored fact percentage verified wife beaters whose wives murdered guilty approaches 100,a gateway drug,AGAINST
need stop selling beer beer gateway alcoholic beverage lead people drinking vodka scotch gin. find ludicrous discussion 21st century ... fall time warp end back 1930s,a gateway drug,NEUTRAL
cannabis used middle east time hebrew prophets. phoenician shipwreck dating 1400 bc found eastern mediterranean cargo olive oil cannabis amphoras. phoenicians traded close neighbors hebrews says bible king hiram tyre traded king solomon cedars temple jerusalem. phoenicians hebrews. far fetched assume prophets may used cannabis gain insights help connect god. following logic good christian consume cannabis thus become closer god,a gateway drug,AGAINST
doofus real. one explain logical fallacy confusing correlation causation. freshman students dismantle laughably flawed reasoning ... fact may borrow article new students logic course practice,a gateway drug,NEUTRAL
doofus real. one explain logical fallacy confusing correlation causation. freshman students dismantle laughably flawed reasoning ... fact may borrow article new students logic course practice,a gateway drug,AGAINST
doofus real. one explain logical fallacy confusing correlation causation. freshman students dismantle laughably flawed reasoning ... fact may borrow article new students logic course practice,a gateway drug,NEUTRAL
mr. dupont focuses wrong gateway. accessing marijuana black market provides gateway illegal drugs market. washington state legal marijuana stores like stores sell alcohol find heroin cocaine methamphetamine next shelf. also marijuana use pervasive washington state well legalized arrest incarceration criminal records destroyed lives futures far people especially young black hispanic men smoking bit weed. reason marijuana legalized simply impossible impractical continue ineffective expensive prohibition. practical solution aimed harm reduction closing gateway illegal drugs,a gateway drug,AGAINST
mr. dupont focuses wrong gateway. accessing marijuana black market provides gateway illegal drugs market. washington state legal marijuana stores like stores sell alcohol find heroin cocaine methamphetamine next shelf. also marijuana use pervasive washington state well legalized arrest incarceration criminal records destroyed lives futures far people especially young black hispanic men smoking bit weed. reason marijuana legalized simply impossible impractical continue ineffective expensive prohibition. practical solution aimed harm reduction closing gateway illegal drugs,a gateway drug,NEUTRAL
doofus real. one explain logical fallacy confusing correlation causation. freshman students dismantle laughably flawed reasoning ... fact may borrow article new students logic course practice,a gateway drug,AGAINST
fact marijuana vastly less harmful alcohol tobacco completely ignored. guy serious health would call alcohol prohibition. alcohol okay. 's drug choice white men. wants live country less harmful options alcohol illegal laws enforced judges prosecutors drink martinis celebrate. love guy,a gateway drug,FAVOR
mr. dupont focuses wrong gateway. accessing marijuana black market provides gateway illegal drugs market. washington state legal marijuana stores like stores sell alcohol find heroin cocaine methamphetamine next shelf. also marijuana use pervasive washington state well legalized arrest incarceration criminal records destroyed lives futures far people especially young black hispanic men smoking bit weed. reason marijuana legalized simply impossible impractical continue ineffective expensive prohibition. practical solution aimed harm reduction closing gateway illegal drugs,a gateway drug,AGAINST
need stop selling beer beer gateway alcoholic beverage lead people drinking vodka scotch gin. find ludicrous discussion 21st century ... fall time warp end back 1930s,a gateway drug,NEUTRAL
mr. dupont focuses wrong gateway. accessing marijuana black market provides gateway illegal drugs market. washington state legal marijuana stores like stores sell alcohol find heroin cocaine methamphetamine next shelf. also marijuana use pervasive washington state well legalized arrest incarceration criminal records destroyed lives futures far people especially young black hispanic men smoking bit weed. reason marijuana legalized simply impossible impractical continue ineffective expensive prohibition. practical solution aimed harm reduction closing gateway illegal drugs,a gateway drug,NEUTRAL
